Channel INFO	Id	username	handle	subscribers	views	videos	country	description	publishedAt	topics	topicsSuper	topicUrls	madeForKids	playlistId	hiddenSubscriberCount	isPublic	isLinked	longUploadsStatus	thumbnailDefault	thumbnailMedium	thumbnailHigh
{'kind': 'youtube#channelListResponse', 'etag': '7yT55k1oFzxoXFrVqQYLvvgZNT4', 'pageInfo': {'totalResults': 1, 'resultsPerPage': 5}, 'items': [{'kind': 'youtube#channel', 'etag': 'f9c0I46q_8wiNBx8kZbCgipMofk', 'id': 'UCpEhnqL0y41EpW2TvWAHD7Q', 'snippet': {'title': 'SET India', 'description': 'Sony Entertainment Television is one of the leading Hindi General Entertainment channels in India. Since its launch in October 1995, SET has created a unique space, in television programming, with movie premieres, fiction & non–fiction shows.\nThe Kapil Sharma Show, Shark Tank India, Kaun Banega Crorepati, Indian Idol, Bade Achhe Lagte Hain, Adaalat, CID, Crime Patrol and Super Dancer are some of the popular shows by Sony. Drama, suspense, romance & reality, you name and we have it all for you.\n', 'customUrl': '@setindia', 'publishedAt': '2006-09-20T22:24:59Z', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/eu051krrRNQMMi5h6ynfnvhFJzxzSKulJQ42g5v72MQ9Bvv8KdpNIa6yM-0iGpnDgSF0itAD=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}, 'medium': {'url': 'https://yt3.ggpht.com/eu051krrRNQMMi5h6ynfnvhFJzxzSKulJQ42g5v72MQ9Bvv8KdpNIa6yM-0iGpnDgSF0itAD=s240-c-k-c0x00ffffff-no-rj', 'width': 240, 'height': 240}, 'high': {'url': 'https://yt3.ggpht.com/eu051krrRNQMMi5h6ynfnvhFJzxzSKulJQ42g5v72MQ9Bvv8KdpNIa6yM-0iGpnDgSF0itAD=s800-c-k-c0x00ffffff-no-rj', 'width': 800, 'height': 800}}, 'localized': {'title': 'SET India', 'description': 'Sony Entertainment Television is one of the leading Hindi General Entertainment channels in India. Since its launch in October 1995, SET has created a unique space, in television programming, with movie premieres, fiction & non–fiction shows.\nThe Kapil Sharma Show, Shark Tank India, Kaun Banega Crorepati, Indian Idol, Bade Achhe Lagte Hain, Adaalat, CID, Crime Patrol and Super Dancer are some of the popular shows by Sony. Drama, suspense, romance & reality, you name and we have it all for you.\n'}, 'country': 'IN'}, 'contentDetails': {'relatedPlaylists': {'likes': '', 'uploads': 'UUpEhnqL0y41EpW2TvWAHD7Q'}}, 'statistics': {'viewCount': '160310934359', 'subscriberCount': '169000000', 'hiddenSubscriberCount': False, 'videoCount': '132232'}, 'topicDetails': {'topicIds': ['/m/02jjt', '/m/0f2f9', '/m/02vxn'], 'topicCategories': ['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Television_program', 'https://en.wikipedia.org/wiki/Film']}, 'status': {'privacyStatus': 'public', 'isLinked': True, 'longUploadsStatus': 'longUploadsUnspecified'}}]}	UCpEhnqL0y41EpW2TvWAHD7Q	SET India	@setindia	169000000	160310934359	132232	IN	"Sony Entertainment Television is one of the leading Hindi General Entertainment channels in India. Since its launch in October 1995, SET has created a unique space, in television programming, with movie premieres, fiction & non–fiction shows.
The Kapil Sharma Show, Shark Tank India, Kaun Banega Crorepati, Indian Idol, Bade Achhe Lagte Hain, Adaalat, CID, Crime Patrol and Super Dancer are some of the popular shows by Sony. Drama, suspense, romance & reality, you name and we have it all for you.
"	2006-09-20 22:24:59	['Entertainment (parent topic)', 'TV shows', 'Movies']	['Entertainment']	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Television_program', 'https://en.wikipedia.org/wiki/Film']	NA	UUpEhnqL0y41EpW2TvWAHD7Q	False	True	True	longUploadsUnspecified	https://yt3.ggpht.com/eu051krrRNQMMi5h6ynfnvhFJzxzSKulJQ42g5v72MQ9Bvv8KdpNIa6yM-0iGpnDgSF0itAD=s88-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/eu051krrRNQMMi5h6ynfnvhFJzxzSKulJQ42g5v72MQ9Bvv8KdpNIa6yM-0iGpnDgSF0itAD=s240-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/eu051krrRNQMMi5h6ynfnvhFJzxzSKulJQ42g5v72MQ9Bvv8KdpNIa6yM-0iGpnDgSF0itAD=s800-c-k-c0x00ffffff-no-rj
{'kind': 'youtube#channelListResponse', 'etag': 'PhDeFZb-yIDYXTy23dW1vyndJM4', 'pageInfo': {'totalResults': 1, 'resultsPerPage': 5}, 'items': [{'kind': 'youtube#channel', 'etag': 'jgHq3D2KpNKF7qWog571FQdm6gw', 'id': 'UC-lHJZR3Gqxm24_Vd_AJ5Yw', 'snippet': {'title': 'PewDiePie', 'description': 'I make videos.', 'customUrl': '@pewdiepie', 'publishedAt': '2010-04-29T10:54:00Z', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/5oUY3tashyxfqsjO5SGhjT4dus8FkN9CsAHwXWISFrdPYii1FudD4ICtLfuCw6-THJsJbgoY=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}, 'medium': {'url': 'https://yt3.ggpht.com/5oUY3tashyxfqsjO5SGhjT4dus8FkN9CsAHwXWISFrdPYii1FudD4ICtLfuCw6-THJsJbgoY=s240-c-k-c0x00ffffff-no-rj', 'width': 240, 'height': 240}, 'high': {'url': 'https://yt3.ggpht.com/5oUY3tashyxfqsjO5SGhjT4dus8FkN9CsAHwXWISFrdPYii1FudD4ICtLfuCw6-THJsJbgoY=s800-c-k-c0x00ffffff-no-rj', 'width': 800, 'height': 800}}, 'localized': {'title': 'PewDiePie', 'description': 'I make videos.'}, 'country': 'JP'}, 'contentDetails': {'relatedPlaylists': {'likes': '', 'uploads': 'UU-lHJZR3Gqxm24_Vd_AJ5Yw'}}, 'statistics': {'viewCount': '29253304787', 'subscriberCount': '111000000', 'hiddenSubscriberCount': False, 'videoCount': '4756'}, 'topicDetails': {'topicIds': ['/m/0bzvm2', '/m/019_rr'], 'topicCategories': ['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']}, 'status': {'privacyStatus': 'public', 'isLinked': True, 'longUploadsStatus': 'longUploadsUnspecified', 'madeForKids': False}}]}	UC-lHJZR3Gqxm24_Vd_AJ5Yw	PewDiePie	@pewdiepie	111000000	29253304787	4756	JP	I make videos.	2010-04-29 10:54:00	['Gaming (parent topic)', 'Lifestyle (parent topic)']	['Gaming', 'Lifestyle']	['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']	False	UU-lHJZR3Gqxm24_Vd_AJ5Yw	False	True	True	longUploadsUnspecified	https://yt3.ggpht.com/5oUY3tashyxfqsjO5SGhjT4dus8FkN9CsAHwXWISFrdPYii1FudD4ICtLfuCw6-THJsJbgoY=s88-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/5oUY3tashyxfqsjO5SGhjT4dus8FkN9CsAHwXWISFrdPYii1FudD4ICtLfuCw6-THJsJbgoY=s240-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/5oUY3tashyxfqsjO5SGhjT4dus8FkN9CsAHwXWISFrdPYii1FudD4ICtLfuCw6-THJsJbgoY=s800-c-k-c0x00ffffff-no-rj
"{'kind': 'youtube#channelListResponse', 'etag': '3FMfi2CItjG587lAqi93d1Vde-k', 'pageInfo': {'totalResults': 1, 'resultsPerPage': 5}, 'items': [{'kind': 'youtube#channel', 'etag': 'b5gb-nFuKTEJ1KLAct92FKxeR4w', 'id': 'UCFFbwnve3yF62-tVXkTyHqg', 'snippet': {'title': 'Zee Music Company', 'description': ""Zee Music Company is part of India's leading television media and entertainment companies. It is amongst the largest producers and aggregators of Hindi programming in the world, with an extensive library housing over 222,000 hours of television content along with a strong presence in over 171 countries and a total viewership of 1 Billion plus people around the globe. Our Library has rights to more than 3,818 movie titles from premiere studios featuring iconic film stars, ZEEL houses the world’s largest Hindi film library.\n\nZee Music Company\nFacebook - https://www.facebook.com/zeemusiccompany\nTwitter - https://twitter.com/ZeeMusicCompany"", 'customUrl': '@zeemusiccompany', 'publishedAt': '2014-03-12T11:59:25Z', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/5ozNNrQBUJY8TPt2BYo6fEL-07ilkWHVedWCGFjtvuHU0aYrg1Iop-LJvprodA1_9-MTv7G_YA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}, 'medium': {'url': 'https://yt3.ggpht.com/5ozNNrQBUJY8TPt2BYo6fEL-07ilkWHVedWCGFjtvuHU0aYrg1Iop-LJvprodA1_9-MTv7G_YA=s240-c-k-c0x00ffffff-no-rj', 'width': 240, 'height': 240}, 'high': {'url': 'https://yt3.ggpht.com/5ozNNrQBUJY8TPt2BYo6fEL-07ilkWHVedWCGFjtvuHU0aYrg1Iop-LJvprodA1_9-MTv7G_YA=s800-c-k-c0x00ffffff-no-rj', 'width': 800, 'height': 800}}, 'localized': {'title': 'Zee Music Company', 'description': ""Zee Music Company is part of India's leading television media and entertainment companies. It is amongst the largest producers and aggregators of Hindi programming in the world, with an extensive library housing over 222,000 hours of television content along with a strong presence in over 171 countries and a total viewership of 1 Billion plus people around the globe. Our Library has rights to more than 3,818 movie titles from premiere studios featuring iconic film stars, ZEEL houses the world’s largest Hindi film library.\n\nZee Music Company\nFacebook - https://www.facebook.com/zeemusiccompany\nTwitter - https://twitter.com/ZeeMusicCompany""}, 'country': 'IN'}, 'contentDetails': {'relatedPlaylists': {'likes': '', 'uploads': 'UUFFbwnve3yF62-tVXkTyHqg'}}, 'statistics': {'viewCount': '64822722882', 'subscriberCount': '105000000', 'hiddenSubscriberCount': False, 'videoCount': '10408'}, 'topicDetails': {'topicIds': ['/m/04rlf', '/m/02vxn', '/m/02jjt', '/m/028sqc'], 'topicCategories': ['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Music_of_Asia']}, 'status': {'privacyStatus': 'public', 'isLinked': True, 'longUploadsStatus': 'longUploadsUnspecified', 'madeForKids': False}}]}"	UCFFbwnve3yF62-tVXkTyHqg	Zee Music Company	@zeemusiccompany	105000000	64822722882	10408	IN	"Zee Music Company is part of India's leading television media and entertainment companies. It is amongst the largest producers and aggregators of Hindi programming in the world, with an extensive library housing over 222,000 hours of television content along with a strong presence in over 171 countries and a total viewership of 1 Billion plus people around the globe. Our Library has rights to more than 3,818 movie titles from premiere studios featuring iconic film stars, ZEEL houses the world’s largest Hindi film library.

Zee Music Company
Facebook - https://www.facebook.com/zeemusiccompany
Twitter - https://twitter.com/ZeeMusicCompany"	2014-03-12 11:59:25	['Music (parent topic)', 'Movies', 'Entertainment (parent topic)', 'Music of Asia']	['Music', 'Entertainment']	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Music_of_Asia']	False	UUFFbwnve3yF62-tVXkTyHqg	False	True	True	longUploadsUnspecified	https://yt3.ggpht.com/5ozNNrQBUJY8TPt2BYo6fEL-07ilkWHVedWCGFjtvuHU0aYrg1Iop-LJvprodA1_9-MTv7G_YA=s88-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/5ozNNrQBUJY8TPt2BYo6fEL-07ilkWHVedWCGFjtvuHU0aYrg1Iop-LJvprodA1_9-MTv7G_YA=s240-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/5ozNNrQBUJY8TPt2BYo6fEL-07ilkWHVedWCGFjtvuHU0aYrg1Iop-LJvprodA1_9-MTv7G_YA=s800-c-k-c0x00ffffff-no-rj
{'kind': 'youtube#channelListResponse', 'etag': 'LNjYSdZJK0GBl4s3cUpcMbo-V60', 'pageInfo': {'totalResults': 1, 'resultsPerPage': 5}, 'items': [{'kind': 'youtube#channel', 'etag': 'VaHWebHlYTMsCrt9IXm5DJN7u0U', 'id': 'UCyoXW-Dse7fURq30EWl_CUA', 'snippet': {'title': 'Goldmines', 'description': 'Welcome to Goldmines Telefilms. One of the Finest Destination for Entertainment Content on Youtube. Now Watch Premiere of New South Hindi Dubbed Movies on Every Saturday & Also Enjoy Full Length Blockbuster Hindi Movies, Songs, Comedy Scenes and Much More. \n\nSubscribe NOW!', 'customUrl': '@goldminestelefilms', 'publishedAt': '2012-01-21T08:42:21Z', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/wblvtoHFXpBoat-oNukycB5auBa45inSwiyghE8gac3MN_ridYgeY1kHRKCkBrb1slgpIlO6Vw=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}, 'medium': {'url': 'https://yt3.ggpht.com/wblvtoHFXpBoat-oNukycB5auBa45inSwiyghE8gac3MN_ridYgeY1kHRKCkBrb1slgpIlO6Vw=s240-c-k-c0x00ffffff-no-rj', 'width': 240, 'height': 240}, 'high': {'url': 'https://yt3.ggpht.com/wblvtoHFXpBoat-oNukycB5auBa45inSwiyghE8gac3MN_ridYgeY1kHRKCkBrb1slgpIlO6Vw=s800-c-k-c0x00ffffff-no-rj', 'width': 800, 'height': 800}}, 'localized': {'title': 'Goldmines', 'description': 'Welcome to Goldmines Telefilms. One of the Finest Destination for Entertainment Content on Youtube. Now Watch Premiere of New South Hindi Dubbed Movies on Every Saturday & Also Enjoy Full Length Blockbuster Hindi Movies, Songs, Comedy Scenes and Much More. \n\nSubscribe NOW!'}, 'country': 'IN'}, 'contentDetails': {'relatedPlaylists': {'likes': '', 'uploads': 'UUyoXW-Dse7fURq30EWl_CUA'}}, 'statistics': {'viewCount': '28261106651', 'subscriberCount': '95100000', 'hiddenSubscriberCount': False, 'videoCount': '8024'}, 'topicDetails': {'topicIds': ['/m/02vxn', '/m/02jjt'], 'topicCategories': ['https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Entertainment']}, 'status': {'privacyStatus': 'public', 'isLinked': True, 'longUploadsStatus': 'longUploadsUnspecified', 'madeForKids': False}}]}	UCyoXW-Dse7fURq30EWl_CUA	Goldmines	@goldminestelefilms	95100000	28261106651	8024	IN	"Welcome to Goldmines Telefilms. One of the Finest Destination for Entertainment Content on Youtube. Now Watch Premiere of New South Hindi Dubbed Movies on Every Saturday & Also Enjoy Full Length Blockbuster Hindi Movies, Songs, Comedy Scenes and Much More. 

Subscribe NOW!"	2012-01-21 08:42:21	['Movies', 'Entertainment (parent topic)']	['Entertainment']	['https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Entertainment']	False	UUyoXW-Dse7fURq30EWl_CUA	False	True	True	longUploadsUnspecified	https://yt3.ggpht.com/wblvtoHFXpBoat-oNukycB5auBa45inSwiyghE8gac3MN_ridYgeY1kHRKCkBrb1slgpIlO6Vw=s88-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/wblvtoHFXpBoat-oNukycB5auBa45inSwiyghE8gac3MN_ridYgeY1kHRKCkBrb1slgpIlO6Vw=s240-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/wblvtoHFXpBoat-oNukycB5auBa45inSwiyghE8gac3MN_ridYgeY1kHRKCkBrb1slgpIlO6Vw=s800-c-k-c0x00ffffff-no-rj
{'kind': 'youtube#channelListResponse', 'etag': 'Yhn-hF9Qv0ttLsaU2g9_QNsFBfA', 'pageInfo': {'totalResults': 1, 'resultsPerPage': 5}, 'items': [{'kind': 'youtube#channel', 'etag': '-C07ZkdTzcfHny278Qk5fFgHM_s', 'id': 'UCppHT7SZKKvar4Oc9J4oljQ', 'snippet': {'title': 'Zee TV', 'description': 'Launched in 1992, ZEE TV is the pioneer of television entertainment industry in India. Official account of India’s pioneering Hindi General Entertainment Channel of India.\nOur innovative programming has set new benchmarks, and helped us connect with over 3 billion viewers across world. We celebrate the hopes and ambitions of the great Indian middle class community like no other.\n', 'customUrl': '@zeetv', 'publishedAt': '2005-12-11T06:23:26Z', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/ytc/AIdro_nfrJY46JcOYMmkyWi4WXXRjJxECcN8Bj9OygvaQQ=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}, 'medium': {'url': 'https://yt3.ggpht.com/ytc/AIdro_nfrJY46JcOYMmkyWi4WXXRjJxECcN8Bj9OygvaQQ=s240-c-k-c0x00ffffff-no-rj', 'width': 240, 'height': 240}, 'high': {'url': 'https://yt3.ggpht.com/ytc/AIdro_nfrJY46JcOYMmkyWi4WXXRjJxECcN8Bj9OygvaQQ=s800-c-k-c0x00ffffff-no-rj', 'width': 800, 'height': 800}}, 'defaultLanguage': 'en', 'localized': {'title': 'Zee TV', 'description': 'Launched in 1992, ZEE TV is the pioneer of television entertainment industry in India. Official account of India’s pioneering Hindi General Entertainment Channel of India.\nOur innovative programming has set new benchmarks, and helped us connect with over 3 billion viewers across world. We celebrate the hopes and ambitions of the great Indian middle class community like no other.\n'}, 'country': 'IN'}, 'contentDetails': {'relatedPlaylists': {'likes': '', 'uploads': 'UUppHT7SZKKvar4Oc9J4oljQ'}}, 'statistics': {'viewCount': '86703390255', 'subscriberCount': '78300000', 'hiddenSubscriberCount': False, 'videoCount': '169501'}, 'topicDetails': {'topicIds': ['/m/02jjt', '/m/0f2f9', '/m/02vxn'], 'topicCategories': ['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Television_program', 'https://en.wikipedia.org/wiki/Film']}, 'status': {'privacyStatus': 'public', 'isLinked': True, 'longUploadsStatus': 'longUploadsUnspecified', 'madeForKids': False}}]}	UCppHT7SZKKvar4Oc9J4oljQ	Zee TV	@zeetv	78300000	86703390255	169501	IN	"Launched in 1992, ZEE TV is the pioneer of television entertainment industry in India. Official account of India’s pioneering Hindi General Entertainment Channel of India.
Our innovative programming has set new benchmarks, and helped us connect with over 3 billion viewers across world. We celebrate the hopes and ambitions of the great Indian middle class community like no other.
"	2005-12-11 06:23:26	['Entertainment (parent topic)', 'TV shows', 'Movies']	['Entertainment']	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Television_program', 'https://en.wikipedia.org/wiki/Film']	False	UUppHT7SZKKvar4Oc9J4oljQ	False	True	True	longUploadsUnspecified	https://yt3.ggpht.com/ytc/AIdro_nfrJY46JcOYMmkyWi4WXXRjJxECcN8Bj9OygvaQQ=s88-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/ytc/AIdro_nfrJY46JcOYMmkyWi4WXXRjJxECcN8Bj9OygvaQQ=s240-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/ytc/AIdro_nfrJY46JcOYMmkyWi4WXXRjJxECcN8Bj9OygvaQQ=s800-c-k-c0x00ffffff-no-rj
{'kind': 'youtube#channelListResponse', 'etag': 'aBnTTPm5Bc5gCJdOlDQY8psfsys', 'pageInfo': {'totalResults': 1, 'resultsPerPage': 5}, 'items': [{'kind': 'youtube#channel', 'etag': 'Sb2S2A9uO9Lm3W6XzBbyZ5U2roM', 'id': 'UC55IWqFLDH1Xp7iu1_xknRA', 'snippet': {'title': 'Colors TV', 'description': 'Welcome to the official main channel of Colors TV!\n\nShow some love people by subscribing to our channel: http://www.youtube.com/user/colorstv?sub_confirmation=1\nFollow us on Google+: https://plus.google.com/108336806150063826507\nFollow us on Facebook: https://www.facebook.com/ColorsTV\nFollow us on Twitter: https://twitter.com/ColorsTV', 'customUrl': '@colorstv', 'publishedAt': '2008-06-13T11:09:32Z', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/ytc/AIdro_lmkLT_L56dDOZgJaxrpSEHSqmKOIcRDgiKR6iJ=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}, 'medium': {'url': 'https://yt3.ggpht.com/ytc/AIdro_lmkLT_L56dDOZgJaxrpSEHSqmKOIcRDgiKR6iJ=s240-c-k-c0x00ffffff-no-rj', 'width': 240, 'height': 240}, 'high': {'url': 'https://yt3.ggpht.com/ytc/AIdro_lmkLT_L56dDOZgJaxrpSEHSqmKOIcRDgiKR6iJ=s800-c-k-c0x00ffffff-no-rj', 'width': 800, 'height': 800}}, 'localized': {'title': 'Colors TV', 'description': 'Welcome to the official main channel of Colors TV!\n\nShow some love people by subscribing to our channel: http://www.youtube.com/user/colorstv?sub_confirmation=1\nFollow us on Google+: https://plus.google.com/108336806150063826507\nFollow us on Facebook: https://www.facebook.com/ColorsTV\nFollow us on Twitter: https://twitter.com/ColorsTV'}, 'country': 'IN'}, 'contentDetails': {'relatedPlaylists': {'likes': '', 'uploads': 'UU55IWqFLDH1Xp7iu1_xknRA'}}, 'statistics': {'viewCount': '68782944027', 'subscriberCount': '71100000', 'hiddenSubscriberCount': False, 'videoCount': '137969'}, 'topicDetails': {'topicIds': ['/m/0f2f9', '/m/02jjt', '/m/02vxn'], 'topicCategories': ['https://en.wikipedia.org/wiki/Television_program', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']}, 'status': {'privacyStatus': 'public', 'isLinked': True, 'longUploadsStatus': 'longUploadsUnspecified', 'madeForKids': False}}]}	UC55IWqFLDH1Xp7iu1_xknRA	Colors TV	@colorstv	71100000	68782944027	137969	IN	"Welcome to the official main channel of Colors TV!

Show some love people by subscribing to our channel: http://www.youtube.com/user/colorstv?sub_confirmation=1
Follow us on Google+: https://plus.google.com/108336806150063826507
Follow us on Facebook: https://www.facebook.com/ColorsTV
Follow us on Twitter: https://twitter.com/ColorsTV"	2008-06-13 11:09:32	['TV shows', 'Entertainment (parent topic)', 'Movies']	['Entertainment']	['https://en.wikipedia.org/wiki/Television_program', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	False	UU55IWqFLDH1Xp7iu1_xknRA	False	True	True	longUploadsUnspecified	https://yt3.ggpht.com/ytc/AIdro_lmkLT_L56dDOZgJaxrpSEHSqmKOIcRDgiKR6iJ=s88-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/ytc/AIdro_lmkLT_L56dDOZgJaxrpSEHSqmKOIcRDgiKR6iJ=s240-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/ytc/AIdro_lmkLT_L56dDOZgJaxrpSEHSqmKOIcRDgiKR6iJ=s800-c-k-c0x00ffffff-no-rj
{'kind': 'youtube#channelListResponse', 'etag': 'pJGLkkd3AbvYLhzi72GO-dtnhZ0', 'pageInfo': {'totalResults': 1, 'resultsPerPage': 5}, 'items': [{'kind': 'youtube#channel', 'etag': 'u0ymVMr4x9aVOKiUPyAiFOdlTn4', 'id': 'UCP6uH_XlsxrXwZQ4DlqbqPg', 'snippet': {'title': 'Shemaroo Filmi Gaane', 'description': 'Welcome to Shemaroo Filmi Gaane, a treat for every music lover and Bollywood connoisseur! Chart buster songs from super-hit movies like Anand, Don, Bobby, Prem Rog and more. \n\nCelebrating the Golden Jubilee, Shemaroo Entertainment Ltd is among few entertainment companies that has hallmarked several pioneering efforts with its innovative and out- of-the- box thinking. Founded in 1962, Shemaroo Entertainment Ltd is an established media content house in the country, active in Content Acquisition, Value Addition to Content and Content Distribution with a large content library of over 2900 titles.Shemaroo is engaged in the distribution of content for satellite channels, physical formats and emerging digital technologies like the Mobile, Internet, Broadband, IPTV and DTH among others. With its partnership with the major telecom operators and other digital media platforms, Shemaroo is at the forefront of the digital age. \n\nSUBSCRIBE now for Old & New Bollywood Songs !!', 'customUrl': '@filmigaane', 'publishedAt': '2010-06-11T05:33:27Z', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/dKBpjdqRkmSJqqLUybd9iygGh1iyZgqEkqVDaYaFvrs0ZO93bbVq00L4TQH2XabJYOq1Igp1QA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}, 'medium': {'url': 'https://yt3.ggpht.com/dKBpjdqRkmSJqqLUybd9iygGh1iyZgqEkqVDaYaFvrs0ZO93bbVq00L4TQH2XabJYOq1Igp1QA=s240-c-k-c0x00ffffff-no-rj', 'width': 240, 'height': 240}, 'high': {'url': 'https://yt3.ggpht.com/dKBpjdqRkmSJqqLUybd9iygGh1iyZgqEkqVDaYaFvrs0ZO93bbVq00L4TQH2XabJYOq1Igp1QA=s800-c-k-c0x00ffffff-no-rj', 'width': 800, 'height': 800}}, 'localized': {'title': 'Shemaroo Filmi Gaane', 'description': 'Welcome to Shemaroo Filmi Gaane, a treat for every music lover and Bollywood connoisseur! Chart buster songs from super-hit movies like Anand, Don, Bobby, Prem Rog and more. \n\nCelebrating the Golden Jubilee, Shemaroo Entertainment Ltd is among few entertainment companies that has hallmarked several pioneering efforts with its innovative and out- of-the- box thinking. Founded in 1962, Shemaroo Entertainment Ltd is an established media content house in the country, active in Content Acquisition, Value Addition to Content and Content Distribution with a large content library of over 2900 titles.Shemaroo is engaged in the distribution of content for satellite channels, physical formats and emerging digital technologies like the Mobile, Internet, Broadband, IPTV and DTH among others. With its partnership with the major telecom operators and other digital media platforms, Shemaroo is at the forefront of the digital age. \n\nSUBSCRIBE now for Old & New Bollywood Songs !!'}, 'country': 'IN'}, 'contentDetails': {'relatedPlaylists': {'likes': '', 'uploads': 'UUP6uH_XlsxrXwZQ4DlqbqPg'}}, 'statistics': {'viewCount': '29646787470', 'subscriberCount': '67800000', 'hiddenSubscriberCount': False, 'videoCount': '8617'}, 'topicDetails': {'topicIds': ['/m/02vxn', '/m/02jjt', '/m/04rlf', '/m/028sqc'], 'topicCategories': ['https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']}, 'status': {'privacyStatus': 'public', 'isLinked': True, 'longUploadsStatus': 'longUploadsUnspecified', 'madeForKids': False}}]}	UCP6uH_XlsxrXwZQ4DlqbqPg	Shemaroo Filmi Gaane	@filmigaane	67800000	29646787470	8617	IN	"Welcome to Shemaroo Filmi Gaane, a treat for every music lover and Bollywood connoisseur! Chart buster songs from super-hit movies like Anand, Don, Bobby, Prem Rog and more. 

Celebrating the Golden Jubilee, Shemaroo Entertainment Ltd is among few entertainment companies that has hallmarked several pioneering efforts with its innovative and out- of-the- box thinking. Founded in 1962, Shemaroo Entertainment Ltd is an established media content house in the country, active in Content Acquisition, Value Addition to Content and Content Distribution with a large content library of over 2900 titles.Shemaroo is engaged in the distribution of content for satellite channels, physical formats and emerging digital technologies like the Mobile, Internet, Broadband, IPTV and DTH among others. With its partnership with the major telecom operators and other digital media platforms, Shemaroo is at the forefront of the digital age. 

SUBSCRIBE now for Old & New Bollywood Songs !!"	2010-06-11 05:33:27	['Movies', 'Entertainment (parent topic)', 'Music (parent topic)', 'Music of Asia']	['Entertainment', 'Music']	['https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	False	UUP6uH_XlsxrXwZQ4DlqbqPg	False	True	True	longUploadsUnspecified	https://yt3.ggpht.com/dKBpjdqRkmSJqqLUybd9iygGh1iyZgqEkqVDaYaFvrs0ZO93bbVq00L4TQH2XabJYOq1Igp1QA=s88-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/dKBpjdqRkmSJqqLUybd9iygGh1iyZgqEkqVDaYaFvrs0ZO93bbVq00L4TQH2XabJYOq1Igp1QA=s240-c-k-c0x00ffffff-no-rj	https://yt3.ggpht.com/dKBpjdqRkmSJqqLUybd9iygGh1iyZgqEkqVDaYaFvrs0ZO93bbVq00L4TQH2XabJYOq1Igp1QA=s800-c-k-c0x00ffffff-no-rj
